temperature,exhaust_vacuum,amb_pressure,r_humidity,energy_production,temperature_sqaure
14.31,40.78,1024.3,76.41,463.54,3.7828560638755477
26.3,69.05,1005.37,41.7,438.12,5.128352561983234
24.21,71.77,1004.52,84.96,433.42,4.920365840057018
13.77,47.83,1007.41,90.66,466.07,3.7107950630558943
29.12,67.83,1008.05,46.86,432.46,5.396295025292817
31.82,71.29,1008.44,41.7,431.23,5.640921910468181
13.67,54.3,1015.92,75.42,467.87,3.69729630946723
27.51,71.32,1007.59,80.02,433.16,5.244997616777343
24.04,60.77,1017.62,75.23,442.25,4.903060268852505
10.16,41.79,1021.35,52.4,472.75,3.1874754901018454
16.22,50.88,1014.33,100.09,454.94,4.0274061131204535
14.72,38.91,1015.17,61.75,468.87,3.8366652186501757
18.32,45.0,1022.67,46.38,471.43,4.280186911806539
21.73,69.05,1001.31,86.64,439.01,4.661544808322666
29.16,73.17,1010.96,67.77,429.06,5.4
28.64,73.4,1011.48,52.84,441.32,5.3516352641038605
24.19,47.45,1008.26,64.25,446.3,4.9183330509431755
5.48,40.07,1019.63,65.62,495.76,2.340939982143925
31.55,69.75,1010.12,58.36,435.01,5.616938667993447
9.97,41.26,1020.6,91.14,475.43,3.157530680769389
30.27,64.05,1011.93,65.72,438.68,5.501817881391568
29.24,74.67,1015.81,59.95,432.61,5.407402333838309
23.89,65.18,1012.46,78.29,438.97,4.887739763939975
27.58,71.97,1008.51,87.99,430.53,5.251666402200353
22.49,71.29,1008.24,75.8,442.58,4.742362280551751
18.41,44.89,1009.75,77.24,448.88,4.290687590584987
29.28,74.33,1011.66,72.37,426.53,5.411099703387474
16.0,40.66,1016.12,89.23,457.12,4.0
13.9,39.54,1007.01,81.33,471.16,3.7282703764614498
14.56,39.39,1014.23,80.61,471.72,3.8157568056677826
9.75,40.81,1026.0,84.44,481.95,3.122498999199199
30.21,75.33,1002.24,66.71,431.46,5.496362433464518
25.87,59.43,1008.34,65.83,440.26,5.086255990411808
3.82,35.47,1016.62,84.34,489.04,1.9544820285692064
15.06,41.85,1016.78,88.23,466.72,3.880721582386451
29.42,71.32,1002.26,67.13,437.47,5.424020648928247
24.87,58.33,1013.76,54.55,440.79,4.9869830559166735
12.42,43.8,1023.13,79.8,466.59,3.5242020373412193
23.94,59.39,1014.32,74.55,438.64,4.892851929090027
27.43,64.96,999.72,67.94,431.21,5.237365750069399
6.65,39.33,1011.29,92.85,490.41,2.5787593916455256
29.31,64.84,1010.49,53.97,442.11,5.413871073455665
31.7,69.13,1000.29,46.27,427.95,5.630275304103699
33.17,70.4,1004.45,58.0,430.14,5.759340239992772
27.95,73.5,1010.42,58.01,435.45,5.286775955154521
9.3,38.18,1017.19,71.51,480.14,3.0495901363953815
26.54,71.98,1005.8,91.16,431.78,5.151698748956503
29.82,69.75,1010.09,65.02,442.6,5.460769176590419
20.75,60.77,1017.91,86.06,448.58,4.55521678957215
15.55,42.03,1017.41,74.58,460.84,3.943348830626071
15.54,39.31,1009.69,71.19,461.06,3.9420806688854046
15.84,52.72,1026.45,62.57,464.93,3.97994974842648
11.18,39.61,1018.56,68.0,468.75,3.3436506994600976
30.05,73.68,1014.95,70.6,434.92,5.481788029466299
12.99,43.8,1023.16,64.65,466.95,3.6041642581880198
28.4,59.27,1012.03,59.75,441.64,5.329165037789691
27.37,65.06,1013.09,50.92,440.5,5.231634543811332
20.51,39.72,1002.25,47.97,452.39,4.528796749689701
25.59,65.46,1014.47,37.89,444.9,5.058655947976695
27.92,63.07,1010.75,45.26,442.87,5.2839379254491625
11.17,39.72,1002.4,81.4,474.64,3.3421549934136805
24.14,62.66,1007.33,73.27,439.93,4.913247398615299
21.39,52.3,1009.52,88.67,447.77,4.624932431938871
17.74,44.2,1018.87,58.59,454.37,4.211887937730538
23.08,74.78,1009.85,83.67,437.86,4.804164859785725
14.26,43.34,1017.24,81.54,464.62,3.776241517699841
33.92,77.95,1010.15,58.89,433.01,5.824087911424415
28.33,68.14,1004.63,71.21,431.27,5.322593352868505
26.53,54.2,1012.9,66.73,439.96,5.150728103870365
16.22,37.87,1022.36,83.13,461.06,4.0274061131204535
9.47,40.81,1026.44,91.87,479.96,3.0773365106858237
9.63,41.14,1027.99,87.89,469.73,3.10322412983658
14.55,42.74,1027.29,66.64,457.77,3.8144462245521304
6.14,38.5,1012.4,75.35,489.26,2.477902338672773
14.47,48.79,1017.05,69.87,466.25,3.803945320322047
18.85,44.63,1009.06,84.75,456.72,4.341658669218482
23.43,69.23,1013.09,63.48,441.6,4.8404545241123795
14.0,40.8,1026.17,54.82,474.87,3.7416573867739413
7.84,43.52,1022.23,96.51,483.79,2.8
26.33,60.06,1005.86,41.57,450.16,5.1312766442669995
28.11,70.98,1007.76,85.6,431.83,5.301886456724625
22.5,59.43,1010.31,72.17,441.92,4.743416490252569
20.04,48.92,1011.14,68.92,447.89,4.476605857119878
30.99,68.51,1008.0,71.35,430.09,5.566866263886712
8.35,43.79,1016.2,85.23,484.21,2.8896366553599777
17.98,60.1,1009.61,84.11,452.57,4.240283009422838
29.03,43.21,1011.83,65.23,434.11,5.387949517209678
28.32,77.95,1014.61,77.17,436.97,5.321653878260029
18.41,49.69,1006.66,80.55,454.97,4.290687590584987
15.29,44.88,1018.85,73.67,463.32,3.9102429592034302
10.01,41.17,1018.78,86.84,479.4,3.163858403911275
13.66,40.55,1005.46,96.02,467.7,3.6959437225152656
22.78,59.92,1011.28,88.78,440.87,4.77283982551269
13.39,49.83,1007.14,90.88,466.04,3.6592348927063973
27.81,66.51,1016.11,48.48,439.48,5.273518749374084
19.48,58.79,1017.6,88.72,450.55,4.4136152981427825
23.54,67.83,1009.44,65.48,426.24,4.851803788283282
12.21,44.34,1017.98,86.17,475.06,3.4942810419312296
19.82,41.67,1012.92,51.92,456.87,4.451965857910413
13.31,40.1,1014.81,82.11,468.74,3.64828726939094
13.48,40.35,1011.71,69.44,474.72,3.671511950137164
33.6,77.17,1009.01,47.53,430.32,5.796550698475776
9.23,42.44,1014.34,94.2,481.29,3.0380915061926625
25.88,71.73,1010.01,72.8,430.86,5.087238936790762
28.16,71.94,1007.69,68.17,430.46,5.3065996645686395
30.65,71.98,1004.92,63.39,429.85,5.5362442142665635
16.36,53.82,1015.05,71.95,461.62,4.044749683231337
12.31,40.64,1020.71,94.6,475.65,3.508560958569767
8.73,36.18,1013.66,77.74,479.25,2.9546573405388314
22.19,62.96,1019.54,67.96,453.03,4.710626285325551
23.47,69.71,1009.66,88.83,442.23,4.844584605515729
29.65,71.25,1001.07,73.97,430.88,5.445181356024793
29.66,59.22,1013.25,61.2,441.58,5.44609952167604
27.89,68.12,1012.78,48.72,435.69,5.281098370604358
19.37,63.09,1018.79,81.52,450.18,4.401136216933078
31.33,73.03,1014.18,49.28,438.49,5.597320787662611
25.53,62.96,1019.81,59.7,444.38,5.052722038663912
31.21,66.44,1008.57,65.76,430.7,5.586591089385369
7.39,39.85,1011.63,83.61,487.84,2.7184554438136375
8.52,38.5,1013.16,64.06,482.96,2.9189039038652846
23.51,58.79,1016.44,65.38,445.75,4.848711168960263
8.05,40.62,1018.16,73.67,477.2,2.8372521918222215
19.8,49.15,1020.88,61.88,461.78,4.449719092257398
10.66,41.93,1016.12,94.16,479.61,3.2649655434629015
14.75,40.66,1016.7,81.65,463.83,3.840572873934304
17.08,38.58,1015.41,73.42,461.49,4.132795663954365
5.34,39.22,1012.73,81.42,472.66,2.3108440016582685
14.54,46.18,1015.29,94.48,463.03,3.8131351929875237
28.16,70.72,1009.81,65.32,441.37,5.3065996645686395
23.78,49.3,1003.3,76.56,439.83,4.876474136094644
32.28,75.33,1002.14,62.49,433.42,5.681549084536717
30.47,72.86,1004.02,66.35,432.51,5.519963767997033
20.62,43.43,1009.93,64.02,449.07,4.540925015897091
27.44,47.93,1002.71,59.44,437.76,5.238320341483518
20.35,50.9,1012.6,72.43,453.5,4.511097427455985
8.82,34.69,1026.81,82.54,481.44,2.9698484809834995
28.41,66.91,1008.22,57.93,440.52,5.330103188494571
9.81,44.45,1021.19,90.55,471.32,3.132091952673165
21.35,57.76,1017.36,73.1,452.57,4.620606020859169
31.2,73.17,1010.28,53.23,431.23,5.585696017507576
11.02,40.0,1015.75,74.83,468.09,3.3196385345395663
15.6,41.7,1019.15,84.1,461.38,3.9496835316262997
9.48,40.11,1025.49,73.81,472.16,3.0789608636681307
25.33,48.6,1002.54,68.45,442.48,5.032891812864648
18.01,44.2,1018.84,55.72,456.36,4.243819034784589
22.67,68.08,1013.0,66.59,443.79,4.761302342846966
9.88,37.83,1005.68,97.61,470.44,3.1432467291003423
26.26,71.73,1009.59,80.06,430.79,5.124451190127583
26.69,79.74,1008.29,73.79,431.41,5.166236541235796
26.37,69.84,1002.71,83.51,428.6,5.135172830587107
7.53,41.16,1023.19,91.28,475.7,2.7440845468024486
31.27,73.91,1003.72,68.92,430.59,5.591958512006325
16.31,42.28,1007.45,77.77,466.49,4.038564101261734
14.77,48.06,1010.92,69.81,461.52,3.8431757701151272
18.74,59.21,1018.3,91.55,449.77,4.328972164382672
26.58,59.39,1014.49,65.87,439.46,5.155579501860096
19.62,68.63,1012.26,68.05,453.84,4.4294469180700204
21.71,76.86,1006.71,76.86,438.41,4.659399102888698
25.77,58.59,1012.51,55.84,449.65,5.076416058598822
9.84,36.66,1026.7,70.02,477.62,3.1368774282716245
30.83,77.3,1001.7,57.85,435.87,5.552476924760696
11.64,41.39,1017.36,83.4,479.53,3.411744421846396
25.35,65.18,1012.67,70.36,438.17,5.034878350069642
23.74,65.34,1013.7,62.9,447.31,4.872371086031933
24.38,47.01,1015.17,68.96,454.85,4.937610758251403
29.84,58.9,1005.24,56.18,440.93,5.462600113499065
24.49,59.87,1018.4,59.95,444.54,4.948737212663449
29.11,74.9,1003.31,74.01,432.43,5.395368384086484
23.89,48.41,1010.48,62.31,441.83,4.887739763939975
26.02,63.07,1010.94,53.96,446.82,5.10098029794274
19.39,43.14,1012.75,44.21,464.55,4.4034077712608
24.33,46.93,1013.61,53.02,450.04,4.9325449820554095
12.34,40.62,1016.28,53.6,466.47,3.5128336140500593
24.37,70.02,1010.97,71.97,443.53,4.9365980188789935
21.32,49.02,1008.81,85.81,445.65,4.6173585522460785
29.0,69.68,1012.78,66.09,442.79,5.385164807134504
6.52,35.57,1025.37,78.32,486.06,2.553429066960741
24.17,48.41,1008.46,76.19,442.62,4.916299421312742
30.05,66.44,1008.46,76.82,427.55,5.481788029466299
16.14,44.63,1019.44,47.85,463.5,4.017461885320134
12.68,41.4,1021.59,78.57,466.64,3.560898762952971
27.76,72.99,1007.81,71.66,435.02,5.2687759489277965
15.65,39.59,1012.8,87.63,461.94,3.9560080889704965
23.93,64.45,1015.35,54.71,449.97,4.8918299234540035
8.28,40.77,1011.55,89.79,480.15,2.8774989139876315
24.73,70.72,1009.82,88.79,439.3,4.972926703662543
19.22,65.06,1015.05,82.5,446.98,4.384062043356595
7.76,42.28,1008.52,83.31,483.8,2.7856776554368237
17.35,39.39,1013.18,67.67,467.85,4.165333119931706
23.26,63.56,1013.64,71.3,446.67,4.822862220714998
23.46,51.19,1009.6,73.22,444.82,4.843552415324934
12.79,41.62,1010.52,81.83,466.91,3.576310948449533
17.27,40.55,1000.89,70.66,461.31,4.15571895103603
14.09,44.47,1029.08,72.36,466.53,3.753664875824692
28.09,65.27,1013.27,51.96,440.0,5.3
16.71,40.55,1004.45,81.64,464.13,4.0877866871939394
16.85,52.9,1019.47,81.28,460.84,4.104875150354759
29.46,71.94,1006.96,62.26,428.54,5.427706698044765
31.09,74.22,1007.56,46.36,430.3,5.57584074378026
26.09,49.3,1003.79,66.19,439.82,5.107837115648853
8.56,40.71,1021.27,95.87,471.58,2.925747767665559
9.44,39.82,1013.26,91.55,483.18,3.0724582991474434
7.21,42.03,1017.81,90.12,482.26,2.6851443164195103
9.76,40.71,1020.88,91.82,470.95,3.1240998703626617
10.68,37.92,1009.59,65.05,474.03,3.2680269276736382
19.16,43.43,1012.36,72.59,451.0,4.377213725647858
8.49,39.61,1021.05,87.74,483.94,2.9137604568666933
27.71,70.32,1008.63,64.05,432.59,5.264028875300743
25.18,65.06,1013.64,55.77,440.27,5.017967716117751
29.05,70.32,1011.33,72.5,437.16,5.389805191284746
23.88,51.95,1005.37,75.25,449.52,4.886716689148247
26.06,49.02,1007.59,74.08,437.9,5.104899607240087
9.33,42.49,1008.93,82.59,478.43,3.054504869860253
29.75,73.5,1011.13,67.31,433.63,5.454356057317857
9.97,41.62,1013.99,96.02,464.86,3.157530680769389
9.73,41.01,1021.76,97.71,469.11,3.1192947920964444
23.88,69.94,1007.48,61.0,440.63,4.886716689148247
18.92,44.63,1020.32,47.81,451.64,4.349712634186309
31.63,68.3,1014.8,42.02,426.86,5.624055476255546
9.15,39.61,1018.69,84.47,475.64,3.024896692450835
14.75,41.16,1009.58,86.96,468.14,3.840572873934304
27.81,64.69,1006.59,71.75,437.02,5.273518749374084
20.55,68.63,1012.5,67.07,453.47,4.533210782657255
26.19,69.34,1009.48,87.59,433.99,5.117616632769594
25.56,58.82,1010.44,70.23,441.0,5.055689863905815
21.69,57.17,1011.75,82.63,446.61,4.657252408878008
22.18,59.8,1016.77,73.16,453.24,4.709564735726647
21.75,50.12,1009.36,94.41,446.64,4.663689526544408
12.33,39.85,1012.53,66.04,479.32,3.5114099732158874
21.97,58.12,1015.29,77.47,449.6,4.6872166581031856
24.26,67.69,1008.48,66.74,437.4,4.9254441424099005
24.79,50.78,1008.78,61.88,445.3,4.978955713801841
23.43,51.43,1011.31,73.55,444.09,4.8404545241123795
28.48,54.2,1013.14,49.51,440.55,5.336665625650533
25.61,60.32,1015.77,56.48,443.96,5.060632371551998
22.54,63.07,1011.71,81.64,442.28,4.747630988187687
26.66,70.02,1010.88,58.37,439.99,5.163332257370234
27.76,72.58,1009.04,84.96,429.25,5.2687759489277965
15.23,44.9,1007.75,81.34,456.07,3.9025632602175713
16.25,58.16,1018.34,78.59,458.31,4.031128874149275
9.15,44.03,1012.45,81.67,474.26,3.024896692450835
25.56,69.13,1002.46,68.26,434.48,5.055689863905815
13.93,44.9,1022.15,85.93,470.59,3.7322915213043046
32.09,79.74,1006.92,61.5,432.85,5.664803615307419
26.02,68.67,1006.73,75.19,440.12,5.10098029794274
15.21,50.88,1014.24,100.11,460.56,3.9
30.16,69.34,1007.67,57.69,433.54,5.491812087098392
19.13,40.79,1004.47,91.7,457.83,4.3737855457258075
25.89,48.41,1008.59,65.38,442.12,5.088221693283421
6.48,36.24,1013.62,92.03,484.65,2.545584412271571
18.5,47.45,1009.23,83.21,450.22,4.301162633521313
16.81,42.86,1013.83,77.11,464.36,4.1
13.65,39.28,1012.97,79.64,471.91,3.6945906403822333
15.42,40.56,1021.23,59.37,469.33,3.9268307832143723
25.99,68.08,1013.13,59.14,442.14,5.098038838612354
16.17,41.79,1005.78,78.8,454.72,4.02119385257662
22.6,69.84,1006.37,79.59,435.13,4.753945729601885
10.87,38.38,1020.85,69.78,477.03,3.2969683043669074
35.77,73.56,1006.36,36.31,430.14,5.9808026217222725
27.31,64.44,1014.65,57.27,442.77,5.225897052181567
8.42,40.64,1022.35,96.38,476.29,2.9017236257093817
14.08,40.73,1017.52,91.49,461.58,3.752332607858744
17.74,50.88,1015.56,89.78,457.71,4.211887937730538
29.25,69.98,1010.74,57.42,430.45,5.408326913195984
7.87,41.06,1020.91,87.64,486.57,2.8053520278211077
23.67,71.77,1004.76,86.13,434.47,4.865182422068057
12.11,38.28,1013.56,93.21,469.93,3.479942528261063
7.87,41.17,1020.33,77.77,486.2,2.8053520278211077
13.31,40.03,1017.73,84.48,470.31,3.64828726939094
19.13,58.66,1013.32,74.86,453.92,4.3737855457258075
14.45,52.75,1023.97,63.59,459.85,3.8013155617496426
34.48,74.34,1000.91,42.61,433.94,5.871967302361279
8.2,41.14,1025.24,96.26,474.04,2.8635642126552705
26.45,74.33,1013.81,61.7,433.16,5.142956348249516
25.93,66.56,1004.97,76.35,433.25,5.0921508225896055
19.2,59.21,1017.84,89.56,450.86,4.381780460041329
23.64,69.94,1005.2,64.53,439.66,4.862098312457287
8.47,41.26,1020.57,91.28,477.14,2.91032644217105
6.61,36.24,1013.57,91.8,483.12,2.570992026436488
27.74,70.32,1009.58,50.29,433.47,5.2668776329054765
31.01,69.13,1000.93,62.96,425.69,5.568662316930341
26.8,58.84,1001.2,65.03,445.76,5.176871642217914
32.2,72.29,1008.61,69.94,432.52,5.674504383644443
31.05,62.7,1009.35,55.27,441.67,5.572252686302013
25.88,66.48,1004.24,63.16,434.4,5.087238936790762
26.13,71.64,1004.16,87.18,439.73,5.111751167652823
31.24,71.98,1004.66,57.17,426.93,5.589275444992848
16.73,39.64,1008.94,74.91,464.46,4.090232267243512
8.01,40.62,1015.62,86.43,476.22,2.8301943396169813
16.58,45.87,1009.66,97.59,457.8,4.071854614300467
29.34,70.94,1007.82,62.43,433.57,5.416641025580336
29.67,73.67,1006.48,64.98,429.28,5.447017532558529
14.64,39.58,1011.46,71.9,467.8,3.8262252939417984
13.74,38.73,1004.34,82.82,470.06,3.7067505985701277
30.7,74.22,1008.12,50.39,432.51,5.540758070878027
16.43,41.79,1005.47,76.89,455.85,4.053393639902248
11.67,44.6,1018.09,92.53,467.96,3.4161381705077445
4.95,42.07,1004.87,80.88,485.67,2.224859546128699
10.59,41.46,1016.87,85.7,480.83,3.254228019054596
20.11,42.04,1010.79,60.31,464.13,4.484417464955732
28.92,61.02,1011.19,56.13,436.76,5.377731863899501
3.91,35.47,1016.92,86.03,488.67,1.977371993328519
23.48,49.16,1002.7,70.22,445.72,4.845616575834287
9.98,41.01,1017.83,98.07,466.05,3.159113799786263
24.03,62.44,1010.96,79.88,430.66,4.902040391510457
13.51,43.41,1015.94,75.22,463.86,3.675595189897821
24.33,77.54,1008.5,82.45,435.38,4.9325449820554095
6.41,40.81,1026.57,93.51,484.49,2.5317977802344327
7.69,36.24,1013.08,88.37,482.46,2.7730849247724096
23.79,58.59,1013.94,72.5,443.19,4.877499359302879
25.02,50.78,1008.79,63.06,444.7,5.00199960015992
22.49,58.82,1009.73,85.19,444.11,4.742362280551751
10.06,37.83,1005.49,99.46,473.51,3.1717503054307414
8.6,42.28,1008.58,80.15,484.21,2.932575659723036
31.46,70.79,1003.54,59.51,425.68,5.608921464952063
13.87,38.01,1022.61,84.22,473.39,3.7242448899072143
28.28,61.47,1009.44,60.89,443.12,5.317894320123332
19.69,56.65,1020.77,62.83,456.29,4.437341546466758
7.98,43.52,1022.45,97.68,481.93,2.824889378365107
29.62,71.8,1011.05,63.13,438.55,5.442425929675111
10.22,38.18,1018.01,70.7,474.07,3.1968734726291563
21.06,67.07,1004.9,84.09,446.44,4.589117562233506
15.12,52.05,1014.63,80.38,464.78,3.888444419044716
21.67,61.45,1010.84,92.19,443.82,4.655104724922953
23.27,65.48,1019.05,61.36,443.43,4.823898838076935
25.68,67.79,1010.66,69.51,449.04,5.067543783727971
26.06,67.83,1009.26,66.37,432.28,5.104899607240087
26.06,71.73,1009.65,77.02,432.38,5.104899607240087
26.55,69.45,1013.88,55.39,435.64,5.152669211195301
16.7,40.56,1019.04,50.9,470.84,4.08656334834051
23.23,60.32,1016.73,78.35,447.09,4.8197510309143565
26.12,70.47,1009.93,72.13,434.67,5.110772935672255
21.86,63.09,1016.64,87.94,442.79,4.675467891024383
23.6,60.08,1017.51,63.02,451.97,4.857983120596447
31.67,69.68,1012.38,46.52,439.72,5.6276105053566035
21.4,44.57,1005.7,73.09,445.09,4.626013402488151
29.58,76.2,1008.37,60.73,433.91,5.438749856354859
14.16,39.28,1015.63,77.29,471.27,3.7629775444453557
27.78,77.17,1009.11,86.54,430.33,5.270673581241775
22.91,68.63,1014.92,55.82,448.01,4.7864391775097275
18.36,51.43,1010.57,90.17,459.8,4.28485705712571
10.39,39.69,1003.31,89.6,473.0,3.2233522922572395
10.16,41.62,1013.15,94.3,465.05,3.1874754901018454
20.78,58.86,1016.02,77.29,446.2,4.558508528016593
28.61,69.84,1004.02,67.26,428.25,5.348831648126533
23.36,56.89,1014.23,78.34,440.51,4.833218389437829
14.33,43.41,1015.43,55.4,462.94,3.78549864614954
23.51,57.32,1012.55,53.6,444.58,4.848711168960263
14.47,44.66,1016.33,93.52,464.41,3.803945320322047
8.51,40.78,1023.51,89.84,471.11,2.9171904291629644
28.88,54.89,1007.16,46.6,440.99,5.374011537017761
24.62,58.66,1011.43,56.61,449.8,4.961854492022111
8.23,41.01,1022.89,98.03,474.52,2.8687976575562106
8.21,38.91,1015.82,88.99,481.32,2.8653097563788807
21.39,58.05,1013.03,86.44,449.76,4.624932431938871
23.39,63.21,1011.91,84.57,448.3,4.836320915737499
27.71,69.13,1001.63,51.45,432.54,5.264028875300743
8.8,41.26,1008.08,96.52,479.74,2.9664793948382653
21.33,58.46,1016.17,79.73,445.27,4.618441295502196
5.52,39.33,1009.74,95.25,492.39,2.349468024894146
30.9,70.8,1008.48,67.48,435.27,5.558776843874918
14.38,45.09,1012.95,86.1,464.27,3.792097045171708
17.34,47.03,1013.36,98.13,463.89,4.164132562731402
9.14,40.6,1015.34,88.91,483.57,3.023243291566195
16.46,48.6,1006.08,89.0,449.58,4.057092555020159
6.49,36.3,1016.52,69.1,483.43,2.5475478405713994
29.28,65.71,1013.76,48.05,445.49,5.411099703387474
19.1,56.53,1020.18,76.38,455.52,4.370354676682432
20.6,45.38,1014.93,75.78,460.24,4.538722287164087
32.63,74.99,1002.42,40.07,432.79,5.712267500739089
14.26,44.47,1028.81,72.19,465.77,3.776241517699841
29.27,69.89,1015.21,67.16,425.55,5.410175597889592
15.33,43.13,1015.41,53.17,466.86,3.9153543900903784
24.5,58.66,1011.54,57.92,451.03,4.949747468305833
27.88,70.79,1005.06,72.5,429.62,5.280151512977634
25.42,59.04,1011.98,68.78,444.51,5.041825066382213
20.51,68.08,1012.73,78.05,445.96,4.528796749689701
20.38,66.54,1013.95,77.8,448.93,4.514421336118285
30.09,76.2,1006.64,61.02,434.68,5.485435260760991
31.76,66.54,1003.02,49.64,430.18,5.635601121442148
29.96,67.83,1008.0,44.05,433.13,5.473572873361603
10.42,41.26,1008.48,96.76,472.54,3.2280024783137944
11.67,37.73,1021.2,68.88,473.54,3.4161381705077445
29.54,74.99,1005.0,69.69,432.94,5.435071296680476
15.92,37.64,1014.93,83.73,464.14,3.9899874686520005
14.05,40.71,1016.36,68.58,465.74,3.7483329627982624
25.18,57.5,1015.07,60.76,449.01,5.017967716117751
22.72,69.84,1005.96,83.9,436.7,4.766550115125193
23.07,70.47,1008.64,83.37,439.04,4.803123983409131
28.65,68.27,1006.96,52.78,432.73,5.352569476429054
19.43,52.9,1017.16,67.41,458.46,4.407947368106838
30.4,77.3,1002.44,59.42,438.43,5.513619500836088
22.27,50.05,1007.1,89.34,442.24,4.719110085598767
19.4,42.44,1013.19,58.63,459.76,4.404543109109048
11.02,39.96,1025.64,93.58,467.41,3.3196385345395663
26.86,71.14,1007.11,76.61,426.97,5.182663407939975
30.56,72.39,999.96,69.81,430.85,5.528109984434101
25.03,59.21,1017.28,56.96,446.33,5.002999100539595
